"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Inserito estrazione
"[INFO ] 2023-11-28 14:12:09 [main] DBHandler - Stampato file pdf
